entityId,Data_Release,Id,type,CDS_Release,IDC_Release,Component,channel_metadata_version,channel_metadata_synapseId
syn51615799,Release 5.0,65b78af1-999d-41a2-b344-ccd2ce1f0ccc,file,,,ScRNA-seqLevel1,,
syn51615800,Release 5.0,17d8a03f-6f1e-4166-bbdd-ea6569339a8d,file,,,ScRNA-seqLevel1,,
syn51615789,Release 5.0,00ef97ce-a7e2-4d5d-b49a-ce2e2248157b,file,,,ScRNA-seqLevel1,,
syn51615807,Release 5.0,77aa0314-6125-4545-a473-615bb50134a6,file,,,ScRNA-seqLevel1,,
syn51615812,Release 5.0,f743ba77-a14b-400e-82e1-95e211d02af0,file,,,ScRNA-seqLevel1,,
syn51615814,Release 5.0,4fbecb00-8e4b-4888-936e-d8b8c09d6273,file,,,ScRNA-seqLevel1,,
syn51615810,Release 5.0,ab844856-faa3-46ef-b516-74b299e604a2,file,,,ScRNA-seqLevel1,,
syn51615786,Release 5.0,8a43b5e8-43c2-4fb4-ad10-4cc2b631cb4b,file,,,ScRNA-seqLevel1,,
syn51615794,Release 5.0,28330ef7-0e10-4d1f-8805-90f7329d45fc,file,,,ScRNA-seqLevel1,,
syn51615792,Release 5.0,72903db7-2877-47c4-a385-45256e4228dc,file,,,ScRNA-seqLevel1,,
syn51614584,Release 5.0,818d847e-4868-43ca-a9de-f5854708dd7c,file,,,ScRNA-seqLevel1,,
syn51614576,Release 5.0,d5f3078b-cd7f-48ef-8823-a4056638f2f6,file,,,ScRNA-seqLevel1,,
syn51614582,Release 5.0,06c02ade-65a4-4dbb-8337-b556aff05175,file,,,ScRNA-seqLevel1,,
syn51614581,Release 5.0,2abe29f7-3253-4b39-a656-8aef6ef11e66,file,,,ScRNA-seqLevel1,,
syn51614579,Release 5.0,df9aca2c-b618-4b85-a421-72189f25d68d,file,,,ScRNA-seqLevel1,,
syn51614585,Release 5.0,7671ebde-b081-4925-b938-adb8edcf2b89,file,,,ScRNA-seqLevel1,,
syn51614580,Release 5.0,cf7388d2-47c8-404e-b274-a90900c5cb74,file,,,ScRNA-seqLevel1,,
syn51614583,Release 5.0,5562abaa-dbd8-4769-b891-7a04205469a3,file,,,ScRNA-seqLevel1,,
syn51614578,Release 5.0,4e23b0de-4a13-48cb-9fb6-c62ebbaf3c10,file,,,ScRNA-seqLevel1,,
syn51614577,Release 5.0,75f9251b-fb2b-4143-9123-57614c5dfbe7,file,,,ScRNA-seqLevel1,,
syn51614586,Release 5.0,19776385-a98f-4981-b9ee-82cb8cca785a,file,,,ScRNA-seqLevel1,,
syn51614575,Release 5.0,06dd7bb7-9411-42ad-abc4-36188e75d32f,file,,,ScRNA-seqLevel1,,
syn51614661,Release 5.0,e9070e04-1bbb-43f1-b247-560a0a1a0447,file,,,ScRNA-seqLevel1,,
syn51614659,Release 5.0,f33cdb69-6191-4c85-a929-e438cf80d917,file,,,ScRNA-seqLevel1,,
syn51614673,Release 5.0,8a1bd75b-0693-4802-b2ca-a1b8cd6c55dc,file,,,ScRNA-seqLevel1,,
syn51614669,Release 5.0,f991d9c0-973b-41ab-99f3-42de665c71c6,file,,,ScRNA-seqLevel1,,
syn51614665,Release 5.0,62a483ef-9d6a-4284-b18b-d89a69f30351,file,,,ScRNA-seqLevel1,,
syn51614664,Release 5.0,41bc53c9-dbe9-4d74-ad0c-8bb20161f129,file,,,ScRNA-seqLevel1,,
syn51614670,Release 5.0,b04270fd-514e-493c-a557-ab184502e0ba,file,,,ScRNA-seqLevel1,,
syn51614666,Release 5.0,ec7a9919-ae50-47d5-83cd-132227157ba1,file,,,ScRNA-seqLevel1,,
syn51614668,Release 5.0,0dc478e9-8896-4ffc-a040-0a960b93e14f,file,,,ScRNA-seqLevel1,,
syn51614663,Release 5.0,806da87e-bba8-4cb4-9fd7-522e2a171599,file,,,ScRNA-seqLevel1,,
syn51614660,Release 5.0,61f0d7f8-bf69-41c9-90b3-30af676f330c,file,,,ScRNA-seqLevel1,,
syn51614662,Release 5.0,485ac9e6-e368-4765-811a-44cd836f2cbe,file,,,ScRNA-seqLevel1,,
syn51615072,Release 5.0,75cea28f-60a6-45bb-a60f-2660f8978ab9,file,,,ScRNA-seqLevel1,,
syn51615070,Release 5.0,747abc68-1cd6-475f-863e-ba6da6c5c3af,file,,,ScRNA-seqLevel1,,
syn51615077,Release 5.0,ad766665-eaa7-4e07-a281-eeca4135d50e,file,,,ScRNA-seqLevel1,,
syn51615068,Release 5.0,6df90552-24e9-47dc-b396-29ff2fe54fce,file,,,ScRNA-seqLevel1,,
syn51615075,Release 5.0,ffd0a4ef-1fac-4a6f-966e-a068aaf06530,file,,,ScRNA-seqLevel1,,
syn51615083,Release 5.0,08e4126e-f9c5-4696-b316-6c41f0179572,file,,,ScRNA-seqLevel1,,
syn51615071,Release 5.0,ce5ef398-5961-4ece-86c6-ad3f04e828fd,file,,,ScRNA-seqLevel1,,
syn51615069,Release 5.0,5ef3e1f5-068c-45cf-b340-cec0f6060836,file,,,ScRNA-seqLevel1,,
syn51615080,Release 5.0,597bed10-5e91-4053-a3f4-bdb064fd6bf3,file,,,ScRNA-seqLevel1,,
syn51615074,Release 5.0,1c00b761-c266-4542-bb85-ffad4a1cf3bc,file,,,ScRNA-seqLevel1,,
syn51615076,Release 5.0,d6c10156-3aae-451d-b040-1140207b3ef3,file,,,ScRNA-seqLevel1,,
syn51615073,Release 5.0,61aee802-6c4b-4b93-b14f-dd86cd31293b,file,,,ScRNA-seqLevel1,,
syn51615188,Release 5.0,798bce4c-880b-470a-a25c-1387b86b398e,file,,,ScRNA-seqLevel1,,
syn51615172,Release 5.0,53f6d243-2b6b-4afe-904b-d4c922a44141,file,,,ScRNA-seqLevel1,,
syn51615181,Release 5.0,d7634d34-9581-4ad9-ac85-1832f8693609,file,,,ScRNA-seqLevel1,,
syn51615173,Release 5.0,898f2d69-cb30-451f-8fa7-1a20374dbe68,file,,,ScRNA-seqLevel1,,
syn51615175,Release 5.0,40053c48-3c00-4e04-87e2-e09c53dfe3f7,file,,,ScRNA-seqLevel1,,
syn51615199,Release 5.0,9777e0e2-523d-4fce-8a98-76ac6703b7bc,file,,,ScRNA-seqLevel1,,
syn51615174,Release 5.0,9a2da3b2-1e5f-4e52-b110-24908e64995c,file,,,ScRNA-seqLevel1,,
syn51615192,Release 5.0,b198855c-e913-494c-b24d-95e363645cf4,file,,,ScRNA-seqLevel1,,
syn51615194,Release 5.0,20111c3c-f5c9-4120-962e-a6819be820a5,file,,,ScRNA-seqLevel1,,
syn51615176,Release 5.0,7572221c-f867-412b-a9f8-e28cbf001bc8,file,,,ScRNA-seqLevel1,,
syn51615187,Release 5.0,f3fe8991-8954-4b78-a30f-dcc61fe116f8,file,,,ScRNA-seqLevel1,,
syn51615198,Release 5.0,e6c8e9c4-58ec-4eee-8bb2-a3721c5b85f9,file,,,ScRNA-seqLevel1,,
syn51613996,Release 5.0,a9e383d3-7358-4d71-b949-f19f66be44d6,file,,,ScRNA-seqLevel1,,
syn51613991,Release 5.0,b1d48a14-fd78-4e61-86d1-57e460588437,file,,,ScRNA-seqLevel1,,
syn51613995,Release 5.0,63103778-3d7d-4692-a25c-0be840a45f69,file,,,ScRNA-seqLevel1,,
syn51613989,Release 5.0,e2b5a045-c69e-4f74-b74e-fb23c542050a,file,,,ScRNA-seqLevel1,,
syn51613994,Release 5.0,e674eceb-7757-4d02-9131-e333cd15ac7d,file,,,ScRNA-seqLevel1,,
syn51613987,Release 5.0,e719c4d0-3b98-4b03-861e-2ae0606384b2,file,,,ScRNA-seqLevel1,,
syn51613993,Release 5.0,08cb6833-360b-4792-b6c6-26b02008154d,file,,,ScRNA-seqLevel1,,
syn51613988,Release 5.0,68a73999-cea9-4411-af59-a4ca3d1ed3f8,file,,,ScRNA-seqLevel1,,
syn51613986,Release 5.0,e1aef4e9-ca2c-4f27-9ff2-7e9d976c0e98,file,,,ScRNA-seqLevel1,,
syn51613985,Release 5.0,b03afd9a-aa65-4b84-bf46-7f6d01db9d96,file,,,ScRNA-seqLevel1,,
syn51613990,Release 5.0,59330fec-d573-42f7-921f-1a388f701dbe,file,,,ScRNA-seqLevel1,,
syn51613992,Release 5.0,3759185d-28c1-4dcb-9147-9ba68682ee66,file,,,ScRNA-seqLevel1,,
syn51614907,Release 5.0,a5a849af-b205-4ad2-a178-1c775921e618,file,,,ScRNA-seqLevel1,,
syn51614922,Release 5.0,f02be9a6-e646-41a2-b689-85346b4baac3,file,,,ScRNA-seqLevel1,,
syn51614919,Release 5.0,66f81855-c548-4051-9220-b04c6f9a6e7a,file,,,ScRNA-seqLevel1,,
syn51614905,Release 5.0,cdfa08d2-c6c5-4c3e-a0cd-fb0db178abad,file,,,ScRNA-seqLevel1,,
syn51614920,Release 5.0,740bbc18-65f0-456f-8010-0910a498ba71,file,,,ScRNA-seqLevel1,,
syn51614903,Release 5.0,d4a2cbf9-81d1-4791-831e-94416d04bc0d,file,,,ScRNA-seqLevel1,,
syn51614867,Release 5.0,6124b34c-900d-4d88-8bb7-0d5c56fc91ca,file,,,ScRNA-seqLevel1,,
syn51614866,Release 5.0,d175e2ee-d0b4-4377-9e52-40a110241f0a,file,,,ScRNA-seqLevel1,,
syn51614864,Release 5.0,5dd48382-1509-4fd1-abd5-90f8248613ff,file,,,ScRNA-seqLevel1,,
syn51614865,Release 5.0,6a018a71-2d58-4d30-8ae7-0ff18f993f92,file,,,ScRNA-seqLevel1,,
syn51614868,Release 5.0,c8ccb017-b763-4b32-9223-8324ff2bfd51,file,,,ScRNA-seqLevel1,,
syn51614871,Release 5.0,93b605da-575f-4fed-88ff-1f765c960e4a,file,,,ScRNA-seqLevel1,,
syn51614861,Release 5.0,9c737bfd-068e-430b-9389-84e664d1ebd3,file,,,ScRNA-seqLevel1,,
syn51614850,Release 5.0,40fe0ae5-9108-4409-89cf-5204fe2a7983,file,,,ScRNA-seqLevel1,,
syn51614859,Release 5.0,9cfe59df-63fc-464c-94db-5e351bbe69d2,file,,,ScRNA-seqLevel1,,
syn51614860,Release 5.0,8fd76acf-0b28-40a9-8c41-f1e84161a98b,file,,,ScRNA-seqLevel1,,
syn51614862,Release 5.0,f9777b09-b8ef-41fd-a817-4f6a422587bb,file,,,ScRNA-seqLevel1,,
syn51614854,Release 5.0,ac9d1706-e401-4b63-87f4-b7fb53d5d50a,file,,,ScRNA-seqLevel1,,
syn51614853,Release 5.0,428076fb-b5ec-48ee-b6f1-0be079cd7011,file,,,ScRNA-seqLevel1,,
syn51614858,Release 5.0,e2c81013-0976-4af1-ad02-8a274c91a3a0,file,,,ScRNA-seqLevel1,,
syn51614849,Release 5.0,5c4daaf9-52ca-4abe-ad62-f1b7ff40109b,file,,,ScRNA-seqLevel1,,
syn51614855,Release 5.0,303686df-c2ae-487d-88dd-de777e4004e1,file,,,ScRNA-seqLevel1,,
syn51614857,Release 5.0,21c940a4-29e8-4fe4-835f-3fc2adcc3c57,file,,,ScRNA-seqLevel1,,
syn51614852,Release 5.0,df64080f-896a-4b8a-b2cf-ea5de00d2259,file,,,ScRNA-seqLevel1,,
syn51615300,Release 5.0,faab780c-31e1-457f-803e-ea14b6d79f32,file,,,ScRNA-seqLevel1,,
syn51615290,Release 5.0,e349f3f8-eb2a-48d9-91e2-1cf71cfb37a9,file,,,ScRNA-seqLevel1,,
syn51615282,Release 5.0,973c030f-c518-4a84-97a6-081f001f65c8,file,,,ScRNA-seqLevel1,,
syn51615284,Release 5.0,20e6a209-8168-4407-ab24-fa95bf1fec2b,file,,,ScRNA-seqLevel1,,
syn51615293,Release 5.0,a38f48e3-724b-4726-a92c-882676951450,file,,,ScRNA-seqLevel1,,
syn51615299,Release 5.0,d81364ca-9f17-4a09-8ae8-9c530ab72edb,file,,,ScRNA-seqLevel1,,
syn51615289,Release 5.0,97c75c26-9204-4f36-a0f0-11226366c167,file,,,ScRNA-seqLevel1,,
syn51615288,Release 5.0,3daed36b-70e7-4083-93e4-a7ef27b8f2c9,file,,,ScRNA-seqLevel1,,
syn51615303,Release 5.0,a4f088fe-51b4-43c6-8372-8941d30c6a81,file,,,ScRNA-seqLevel1,,
syn51615304,Release 5.0,861db1a4-b53a-4224-8eb6-a8e1863dc8d5,file,,,ScRNA-seqLevel1,,
syn51615285,Release 5.0,a27880c7-9a84-44ad-bb6a-10fe35a988b1,file,,,ScRNA-seqLevel1,,
syn51615291,Release 5.0,e2ed9f54-9a4f-46b2-be62-fbeaf729c4b8,file,,,ScRNA-seqLevel1,,
syn51615165,Release 5.0,e5e2ef55-6b6a-4238-994e-e5bfe52dda2b,file,,,ScRNA-seqLevel1,,
syn51615167,Release 5.0,0f0c24b8-4ee2-4caf-9baa-7d60ebeb7081,file,,,ScRNA-seqLevel1,,
syn51615168,Release 5.0,530b6a62-8471-4e3a-aaee-9216328fdada,file,,,ScRNA-seqLevel1,,
syn51615169,Release 5.0,a15606d1-c438-4db1-ae9e-3a019d412e28,file,,,ScRNA-seqLevel1,,
syn51615170,Release 5.0,3176180a-36f0-4785-a11c-5c50ec60b140,file,,,ScRNA-seqLevel1,,
syn51615166,Release 5.0,acffca7b-c2fc-4e54-9c8a-5b63e0fbe8b0,file,,,ScRNA-seqLevel1,,
syn51615245,Release 5.0,26c24c7d-d9ab-4371-ad13-cb1d6dc5b9b2,file,,,ScRNA-seqLevel1,,
syn51615241,Release 5.0,68613b7c-dd4a-49d8-8f6a-44e66fbdaea3,file,,,ScRNA-seqLevel1,,
syn51615239,Release 5.0,4f6bd20a-f0e0-41af-ae43-627b62a5c79a,file,,,ScRNA-seqLevel1,,
syn51615242,Release 5.0,db242dd2-48f7-4fc7-9a93-08c71661bfdb,file,,,ScRNA-seqLevel1,,
syn51615246,Release 5.0,a48238b0-0d96-488b-96c4-204e01f7f6c3,file,,,ScRNA-seqLevel1,,
syn51615249,Release 5.0,9bab9c76-379d-403c-8245-75e45284e466,file,,,ScRNA-seqLevel1,,
syn51615244,Release 5.0,f103cb73-4032-43e0-9c8e-bf3bfd0000e0,file,,,ScRNA-seqLevel1,,
syn51615248,Release 5.0,52b640c2-75ef-4797-b9b3-531fbd66689b,file,,,ScRNA-seqLevel1,,
syn51615247,Release 5.0,4d0a2bba-adcf-42a1-bcba-5f9e78543e33,file,,,ScRNA-seqLevel1,,
syn51615237,Release 5.0,8d5bb59e-6380-415e-aa6d-79edda6ca319,file,,,ScRNA-seqLevel1,,
syn51615243,Release 5.0,c2536c90-20e5-4452-ae07-2423c9d65810,file,,,ScRNA-seqLevel1,,
syn51615238,Release 5.0,af609488-d0dc-40d6-8963-bf7476cb6f0f,file,,,ScRNA-seqLevel1,,
syn51614113,Release 5.0,62aed0af-aaf5-4c63-91a3-6da276822e37,file,,,ScRNA-seqLevel1,,
syn51614103,Release 5.0,5a08aac1-ad13-4bc4-966a-f892b82b845e,file,,,ScRNA-seqLevel1,,
syn51614109,Release 5.0,ccf098de-f94f-48ef-8c59-7f88dfb9b2ca,file,,,ScRNA-seqLevel1,,
syn51614105,Release 5.0,cec37a19-b069-4b52-9fa0-6563aa83072d,file,,,ScRNA-seqLevel1,,
syn51614112,Release 5.0,144e4aff-0e3f-462e-9c24-9c204fe9b55f,file,,,ScRNA-seqLevel1,,
syn51614102,Release 5.0,a73adef1-7010-44ee-9aaa-93b462f1a666,file,,,ScRNA-seqLevel1,,
syn51614114,Release 5.0,4dd34322-c159-4d8e-8a61-312c004fc5ca,file,,,ScRNA-seqLevel1,,
syn51614106,Release 5.0,b0e2c3f3-490c-4cbc-9c2e-28b5c6433d79,file,,,ScRNA-seqLevel1,,
syn51614108,Release 5.0,01ce0401-6da6-47d3-9074-95770fe02c7d,file,,,ScRNA-seqLevel1,,
syn51614107,Release 5.0,30f5a1cf-9002-459b-b25c-b5200e79c513,file,,,ScRNA-seqLevel1,,
syn51614110,Release 5.0,8eb0b8ff-9faa-48c7-ac4a-dd43c1b69eed,file,,,ScRNA-seqLevel1,,
syn51614104,Release 5.0,be11cf74-24ee-498f-a39f-d3b74a0e398c,file,,,ScRNA-seqLevel1,,
syn51615143,Release 5.0,b23f4841-06b9-4b71-98e1-3a2ee8e4e66c,file,,,ScRNA-seqLevel1,,
syn51615138,Release 5.0,efbfd358-f737-42d3-b653-346867f59783,file,,,ScRNA-seqLevel1,,
syn51615139,Release 5.0,c5c7d390-fa59-4d3b-b50d-6e3fc23b3e7a,file,,,ScRNA-seqLevel1,,
syn51615136,Release 5.0,955cb603-8ae8-4a02-9a09-698ccecaf29d,file,,,ScRNA-seqLevel1,,
syn51615141,Release 5.0,1e26d57d-a41a-45c5-993e-2774aab50bd0,file,,,ScRNA-seqLevel1,,
syn51615137,Release 5.0,699a5312-27fd-4305-8259-a4adf20e0cd9,file,,,ScRNA-seqLevel1,,
syn51615270,Release 5.0,bd7b554b-6d82-4aa1-b58a-1ffc7503d2f9,file,,,ScRNA-seqLevel1,,
syn51615269,Release 5.0,e81a2780-0658-41c7-bdf9-99ab1abb6c29,file,,,ScRNA-seqLevel1,,
syn51615272,Release 5.0,5e41c24a-7a5e-4670-af3d-742e213fac20,file,,,ScRNA-seqLevel1,,
syn51615271,Release 5.0,67f1e0a7-02f4-4c26-88d8-d3ab5c0226ce,file,,,ScRNA-seqLevel1,,
syn51615267,Release 5.0,4c69676d-8d0e-44f8-8e37-655374135a28,file,,,ScRNA-seqLevel1,,
syn51615268,Release 5.0,3b760113-fe6a-4eee-a49c-63449e59b148,file,,,ScRNA-seqLevel1,,
syn51614492,Release 5.0,9b82b0b5-ad7b-414d-9672-8616e375bc50,file,,,ScRNA-seqLevel1,,
syn51614505,Release 5.0,8c3f1c01-2f73-4a1b-845c-1c901a38ecea,file,,,ScRNA-seqLevel1,,
syn51614510,Release 5.0,b8859856-0a35-48c2-a65a-7114b08e729a,file,,,ScRNA-seqLevel1,,
syn51614501,Release 5.0,1673ae78-635d-4726-860e-8cdcd124d848,file,,,ScRNA-seqLevel1,,
syn51614502,Release 5.0,a43bb7f0-a74f-4b56-9f3c-2df6c2fadbe7,file,,,ScRNA-seqLevel1,,
syn51614499,Release 5.0,573f8432-473f-4836-95c8-25d314d6702a,file,,,ScRNA-seqLevel1,,
syn51614049,Release 5.0,ade89c3a-18c3-4fc2-a403-005cd4264488,file,,,ScRNA-seqLevel1,,
syn51614047,Release 5.0,1e7025c8-6e43-4ef2-ada2-7ad07b655f5a,file,,,ScRNA-seqLevel1,,
syn51614043,Release 5.0,698f5e06-7c33-48ca-9a9a-768c134c4488,file,,,ScRNA-seqLevel1,,
syn51614038,Release 5.0,cf70e64a-a61d-4360-9848-eb0a6282631d,file,,,ScRNA-seqLevel1,,
syn51614034,Release 5.0,a4636fb4-476f-4641-9b8b-f884da51d4e7,file,,,ScRNA-seqLevel1,,
syn51614037,Release 5.0,2a90d6ba-7c09-4382-a3b2-f7de56226901,file,,,ScRNA-seqLevel1,,
syn51613931,Release 5.0,0dad55a2-77e9-40fb-bc60-e6715dbafa7d,file,,,ScRNA-seqLevel1,,
syn51613930,Release 5.0,43e584b4-f27b-414c-b688-febc74fdc43e,file,,,ScRNA-seqLevel1,,
syn51613927,Release 5.0,2df01804-2378-4d64-b7c8-89ff22d5375d,file,,,ScRNA-seqLevel1,,
syn51613928,Release 5.0,7a89d1d5-fb2e-4a94-8b71-68186a41d2aa,file,,,ScRNA-seqLevel1,,
syn51613932,Release 5.0,7497513c-fb54-4888-9bf6-ff5a75a4c037,file,,,ScRNA-seqLevel1,,
syn51613929,Release 5.0,aa6c6df7-f87a-4993-813b-7be4b91a635e,file,,,ScRNA-seqLevel1,,
syn51614924,Release 5.0,d8bdae03-17cf-4332-9ac6-20e279705a1a,file,,,ScRNA-seqLevel1,,
syn51614929,Release 5.0,99afe415-1bfa-4faf-8dd8-6e20dcc6e50c,file,,,ScRNA-seqLevel1,,
syn51614925,Release 5.0,b88d0f2d-2841-4dfc-b3e5-d48a7a9826c5,file,,,ScRNA-seqLevel1,,
syn51614926,Release 5.0,a8a9e088-1703-42e7-8919-7af51c8314a8,file,,,ScRNA-seqLevel1,,
syn51614928,Release 5.0,1ed3c22a-f478-4a1e-a659-b236d738ba7b,file,,,ScRNA-seqLevel1,,
syn51614930,Release 5.0,0cb9d4b7-feb5-49e2-924c-b37c98e4e2fa,file,,,ScRNA-seqLevel1,,
syn51615431,Release 5.0,0990d106-747b-4061-8e57-fab386e69845,file,,,ScRNA-seqLevel1,,
syn51615427,Release 5.0,3f01b081-9447-497c-a00e-aa34227d5a7d,file,,,ScRNA-seqLevel1,,
syn51615465,Release 5.0,1dca6f4a-e29a-42c2-baa4-182290a5b019,file,,,ScRNA-seqLevel1,,
syn51615460,Release 5.0,391651c4-cb72-4ebf-bc61-df5fce459f34,file,,,ScRNA-seqLevel1,,
syn51615461,Release 5.0,a96293f7-47b2-46ca-ac75-8f92753ec340,file,,,ScRNA-seqLevel1,,
syn51615468,Release 5.0,a92637db-6d18-4732-8840-ec1200070d84,file,,,ScRNA-seqLevel1,,
syn51615463,Release 5.0,bd4a11b2-e746-4f9e-baeb-ea9ae7b2a0c3,file,,,ScRNA-seqLevel1,,
syn51615455,Release 5.0,fbd1d858-d1e9-4eed-89a0-5e1d6333e214,file,,,ScRNA-seqLevel1,,
syn51615457,Release 5.0,1063016b-ff8d-4d72-bd0a-df5ebec4dd21,file,,,ScRNA-seqLevel1,,
syn51615458,Release 5.0,bd299dae-7599-462a-9fff-5684ecf4dc6e,file,,,ScRNA-seqLevel1,,
syn51615453,Release 5.0,ff5c751f-997e-4c61-8c21-9d99d9b81192,file,,,ScRNA-seqLevel1,,
syn51615445,Release 5.0,c684b2c8-6e5d-4705-8acb-5272b820c922,file,,,ScRNA-seqLevel1,,
syn51614200,Release 5.0,88fe6ffc-b9d8-466a-9a6e-be2009d538ee,file,,,ScRNA-seqLevel1,,
syn51614202,Release 5.0,0a371102-7ffb-4c49-8987-109d09d25b7e,file,,,ScRNA-seqLevel1,,
syn51614205,Release 5.0,6bf32b9e-69bb-4a94-9a35-fdf793821e90,file,,,ScRNA-seqLevel1,,
syn51614198,Release 5.0,fad12fad-f081-4663-b987-fffbd3a4cba4,file,,,ScRNA-seqLevel1,,
syn51614201,Release 5.0,8a9a2e32-8c95-48ae-a8da-7fb5890cf8d5,file,,,ScRNA-seqLevel1,,
syn51614203,Release 5.0,c0443cfa-4f28-4257-b5b6-b7713bd9ff18,file,,,ScRNA-seqLevel1,,
syn51614196,Release 5.0,17bde510-c1b6-40d8-9718-4dc896680ffc,file,,,ScRNA-seqLevel1,,
syn51614197,Release 5.0,75cc82b9-9822-4497-8994-7e93572be207,file,,,ScRNA-seqLevel1,,
syn51614206,Release 5.0,3baa66e8-3b0a-477a-9a29-20398cdc6db4,file,,,ScRNA-seqLevel1,,
syn51614204,Release 5.0,8d04dfe6-8b94-4e2b-b3a4-4462ff47ee1f,file,,,ScRNA-seqLevel1,,
syn51614199,Release 5.0,57d4bcaf-6e20-4798-bca6-5ad09e689e7c,file,,,ScRNA-seqLevel1,,
syn51614207,Release 5.0,81c4d7d4-8144-45e4-8315-cd80787d2120,file,,,ScRNA-seqLevel1,,
syn51615113,Release 5.0,04a16977-9785-4cc7-b6ba-3a7d6250447d,file,,,ScRNA-seqLevel1,,
syn51615111,Release 5.0,51acc754-3245-4d0d-a98c-5f8a6c213208,file,,,ScRNA-seqLevel1,,
syn51615115,Release 5.0,38d3a73c-5e40-4ccf-9772-030291e981a3,file,,,ScRNA-seqLevel1,,
syn51615120,Release 5.0,58a6ea79-3f8a-4ac3-9cc5-afb6c902603e,file,,,ScRNA-seqLevel1,,
syn51615118,Release 5.0,2b537e22-ee9f-41a6-bc05-84bb5d5f70a9,file,,,ScRNA-seqLevel1,,
syn51615114,Release 5.0,8f68ff27-c3df-440f-98e8-5a4ae5f4e243,file,,,ScRNA-seqLevel1,,
syn51615121,Release 5.0,d5a735ff-96e1-4c08-8d6c-2330e8632f09,file,,,ScRNA-seqLevel1,,
syn51615112,Release 5.0,f54d49e1-c992-4465-954c-3e36cd9257d0,file,,,ScRNA-seqLevel1,,
syn51615117,Release 5.0,b0cc8015-b1d1-4f01-bf05-1bbddc8ddf97,file,,,ScRNA-seqLevel1,,
syn51615110,Release 5.0,614d5115-16f7-4c87-b981-532bd11a6098,file,,,ScRNA-seqLevel1,,
syn51615116,Release 5.0,46705b00-bf09-4285-9ac9-23f59294df7b,file,,,ScRNA-seqLevel1,,
syn51615119,Release 5.0,5f02ed8f-a89f-42f7-ac6f-0795d006d430,file,,,ScRNA-seqLevel1,,
syn51615477,Release 5.0,b22289cf-34f3-46d7-8abb-60f48dd780ed,file,,,ScRNA-seqLevel1,,
syn51615491,Release 5.0,89315e56-9947-450e-927f-fa2e37a7ab23,file,,,ScRNA-seqLevel1,,
syn51615488,Release 5.0,45bc914e-5682-4a59-a103-531b7af2f2a0,file,,,ScRNA-seqLevel1,,
syn51615478,Release 5.0,3c67611d-3e06-4f34-bb93-50264d09af78,file,,,ScRNA-seqLevel1,,
syn51615479,Release 5.0,301d0a81-eec5-4dd9-8dcb-c2a0550eb0fe,file,,,ScRNA-seqLevel1,,
syn51615493,Release 5.0,a27e0c3f-0411-41b0-b02c-781c99cc8515,file,,,ScRNA-seqLevel1,,
syn51615473,Release 5.0,fdcca5f4-d852-4e60-918a-bb477da0b92d,file,,,ScRNA-seqLevel1,,
syn51615472,Release 5.0,0b2fe33d-d17a-4600-be2f-618a31497271,file,,,ScRNA-seqLevel1,,
syn51615475,Release 5.0,de4754f0-cbbc-4d35-8d06-728379149d51,file,,,ScRNA-seqLevel1,,
syn51615470,Release 5.0,9d0fbf84-4ba9-46e0-b25a-c72c9ce96273,file,,,ScRNA-seqLevel1,,
syn51615489,Release 5.0,dd3f84a5-509b-4d91-84c8-e58fa28e4cee,file,,,ScRNA-seqLevel1,,
syn51615486,Release 5.0,17b928a4-6f79-429d-9780-67394adb1a4f,file,,,ScRNA-seqLevel1,,
syn51614342,Release 5.0,bcbce610-c25d-4847-9189-f2935dce8d18,file,,,ScRNA-seqLevel1,,
syn51614333,Release 5.0,a99f0338-6038-4543-a421-ae7dd0faaff9,file,,,ScRNA-seqLevel1,,
syn51614332,Release 5.0,bedac135-1161-445a-91b3-07ca05758757,file,,,ScRNA-seqLevel1,,
syn51614339,Release 5.0,1ba09bba-54f7-4177-8137-bd4148b218e7,file,,,ScRNA-seqLevel1,,
syn51614349,Release 5.0,36081c4b-734a-4f81-aaea-b1303908e03d,file,,,ScRNA-seqLevel1,,
syn51614336,Release 5.0,e06053b4-0633-4ec4-932d-429bd67fa4b2,file,,,ScRNA-seqLevel1,,
syn51614335,Release 5.0,eb752463-271e-4055-8fad-c07daacb7819,file,,,ScRNA-seqLevel1,,
syn51614341,Release 5.0,de79560e-61e5-4ae8-aefa-8495ff082c22,file,,,ScRNA-seqLevel1,,
syn51614345,Release 5.0,9b97399b-cfba-4e7a-94b0-2a9f045a002d,file,,,ScRNA-seqLevel1,,
syn51614347,Release 5.0,e9b6ebd1-04ce-4c7d-8a97-3d3d5a0e4283,file,,,ScRNA-seqLevel1,,
syn51614334,Release 5.0,40315a6a-dbd5-45e4-b7d1-74c1ee21a523,file,,,ScRNA-seqLevel1,,
syn51614338,Release 5.0,e638c97d-51cf-47f5-b2c7-391970d1d903,file,,,ScRNA-seqLevel1,,
syn51614735,Release 5.0,d3be50e0-939a-4637-baa2-4d94abe0f16b,file,,,ScRNA-seqLevel1,,
syn51614767,Release 5.0,ed7f6956-84cb-4266-941a-3a7c21874885,file,,,ScRNA-seqLevel1,,
syn51614757,Release 5.0,e2c07af5-56f1-46ae-b488-5e05dffe6fdc,file,,,ScRNA-seqLevel1,,
syn51614738,Release 5.0,af2c1ada-07e0-4bec-aa65-626302fd5ffa,file,,,ScRNA-seqLevel1,,
